song,album,prev,lyric,next,artist
Happy Birthday,,It’s a red bike. What a red surprise,"Oh, what a surprise",,The Birthday Party
Happy Birthday,,"Oh, what a surprise",,But the best thing there,The Birthday Party
Happy Birthday,,,But the best thing there,But the best thing there,The Birthday Party
Happy Birthday,,But the best thing there,But the best thing there,Was the wonderful dog chair,The Birthday Party
Happy Birthday,,But the best thing there,Was the wonderful dog chair,Was the beautiful dog chair,The Birthday Party
Happy Birthday,,Was the wonderful dog chair,Was the beautiful dog chair,That could count right up to ten,The Birthday Party
Happy Birthday,,Was the beautiful dog chair,That could count right up to ten,It could count right up to ten,The Birthday Party
Happy Birthday,,That could count right up to ten,It could count right up to ten,"It went woof, woof, woof, woof, woof",The Birthday Party
Happy Birthday,,It could count right up to ten,"It went woof, woof, woof, woof, woof","woof, woof, woof, woof, woof",The Birthday Party
Happy Birthday,,"It went woof, woof, woof, woof, woof","woof, woof, woof, woof, woof",,The Birthday Party
Happy Birthday,,"woof, woof, woof, woof, woof",,And it’s another happy day,The Birthday Party
Happy Birthday,,,And it’s another happy day,He was born eleven years ago,The Birthday Party
Happy Birthday,,And it’s another happy day,He was born eleven years ago,And this year it’s long trousers,The Birthday Party
Happy Birthday,,He was born eleven years ago,And this year it’s long trousers,and a very smart tie,The Birthday Party
Happy Birthday,,And this year it’s long trousers,and a very smart tie,Just think in five years he’ll be shaving,The Birthday Party
Happy Birthday,,and a very smart tie,Just think in five years he’ll be shaving,,The Birthday Party
Happy Birthday,,Just think in five years he’ll be shaving,,And see how his face glows,The Birthday Party
Happy Birthday,,,And see how his face glows,It’s a bike. What a surprise!,The Birthday Party
Happy Birthday,,And see how his face glows,It’s a bike. What a surprise!,It’s a samurai sword,The Birthday Party
Happy Birthday,,It’s a bike. What a surprise!,It’s a samurai sword,What a metal surprise,The Birthday Party
Happy Birthday,,It’s a samurai sword,What a metal surprise,He’ll remember this day for the rest of his life,The Birthday Party
Happy Birthday,,What a metal surprise,He’ll remember this day for the rest of his life,,The Birthday Party
Happy Birthday,,He’ll remember this day for the rest of his life,,But the best thing there,The Birthday Party
Happy Birthday,,,But the best thing there,But the best thing there,The Birthday Party
Happy Birthday,,But the best thing there,But the best thing there,Is that fabulous dog chair,The Birthday Party
Happy Birthday,,But the best thing there,Is that fabulous dog chair,The immaculate dog chair,The Birthday Party
Happy Birthday,,Is that fabulous dog chair,The immaculate dog chair,That could count right up to eleven,The Birthday Party
Happy Birthday,,The immaculate dog chair,That could count right up to eleven,It could count right up to eleven,The Birthday Party
Happy Birthday,,That could count right up to eleven,It could count right up to eleven,"It went woof, woof, woof, woof, woof, woof",The Birthday Party
Happy Birthday,,It could count right up to eleven,"It went woof, woof, woof, woof, woof, woof","woof, woof, woof, woof, woof, woof",The Birthday Party
Happy Birthday,,"It went woof, woof, woof, woof, woof, woof","woof, woof, woof, woof, woof, woof",,The Birthday Party
Happy Birthday,,"woof, woof, woof, woof, woof, woof",,But the best thing there,The Birthday Party
Happy Birthday,,,But the best thing there,But the best thing there,The Birthday Party
Happy Birthday,,But the best thing there,But the best thing there,Was my darling the dog chair,The Birthday Party
Happy Birthday,,But the best thing there,Was my darling the dog chair,But the rampaging dog chair,The Birthday Party
Happy Birthday,,Was my darling the dog chair,But the rampaging dog chair,That could count right up to eleven,The Birthday Party
Happy Birthday,,But the rampaging dog chair,That could count right up to eleven,It could count right up to eleven,The Birthday Party
Happy Birthday,,That could count right up to eleven,It could count right up to eleven,,The Birthday Party
Happy Birthday,,It could count right up to eleven,,And it went round and round the house,The Birthday Party
Happy Birthday,,,And it went round and round the house,,The Birthday Party
The Friend Catcher,,,I: cigarette fingers,"Puff and poke, puff and poke",The Birthday Party
The Friend Catcher,,I: cigarette fingers,"Puff and poke, puff and poke",And the smoke it touches the ground,The Birthday Party
The Friend Catcher,,"Puff and poke, puff and poke",And the smoke it touches the ground,,The Birthday Party
The Friend Catcher,,And the smoke it touches the ground,,You: your lungs in your wrists,The Birthday Party
The Friend Catcher,,,You: your lungs in your wrists,They throb like trains,The Birthday Party
The Friend Catcher,,You: your lungs in your wrists,They throb like trains,Choo choo choo choo,The Birthday Party
The Friend Catcher,,They throb like trains,Choo choo choo choo,It’s a prison of sound,The Birthday Party
The Friend Catcher,,Choo choo choo choo,It’s a prison of sound,,The Birthday Party
The Friend Catcher,,It’s a prison of sound,,See by the hair of my chinny-chin-chin,The Birthday Party
The Friend Catcher,,,See by the hair of my chinny-chin-chin,Hee-haw! Hee-haw! Hee-haw!,The Birthday Party
The Friend Catcher,,See by the hair of my chinny-chin-chin,Hee-haw! Hee-haw! Hee-haw!,I can’t see for smoke,The Birthday Party
The Friend Catcher,,Hee-haw! Hee-haw! Hee-haw!,I can’t see for smoke,So I poke around,The Birthday Party
The Friend Catcher,,I can’t see for smoke,So I poke around,,The Birthday Party
The Friend Catcher,,So I poke around,,I poke around,The Birthday Party
The Friend Catcher,,,I poke around,,The Birthday Party
Kathy’s Kisses,,,"Kathy’s kisses, they fall out of","Her mouth on to the floor, collect dust",The Birthday Party
Kathy’s Kisses,,"Kathy’s kisses, they fall out of","Her mouth on to the floor, collect dust",I sweep them under the door,The Birthday Party
Kathy’s Kisses,,"Her mouth on to the floor, collect dust",I sweep them under the door,,The Birthday Party
