song,album,prev,lyric,next,artist
Night Of The Lotus Eaters,DIG!!! LAZARUS DIG!!!,,sapped & stupid,I lie upon the stones and I swoons,Nick Cave & The Bad Seeds
Night Of The Lotus Eaters,DIG!!! LAZARUS DIG!!!,sapped & stupid,I lie upon the stones and I swoons,the darling little dandelions have done their thing,Nick Cave & The Bad Seeds
Night Of The Lotus Eaters,DIG!!! LAZARUS DIG!!!,I lie upon the stones and I swoons,the darling little dandelions have done their thing,& changed from suns into moons,Nick Cave & The Bad Seeds
Night Of The Lotus Eaters,DIG!!! LAZARUS DIG!!!,the darling little dandelions have done their thing,& changed from suns into moons,the dragons roam the shopping malls,Nick Cave & The Bad Seeds
Night Of The Lotus Eaters,DIG!!! LAZARUS DIG!!!,& changed from suns into moons,the dragons roam the shopping malls,I hear theyre gonna eat our guts,Nick Cave & The Bad Seeds
Night Of The Lotus Eaters,DIG!!! LAZARUS DIG!!!,the dragons roam the shopping malls,I hear theyre gonna eat our guts,if I had the strength I might pick up my sword,Nick Cave & The Bad Seeds
Night Of The Lotus Eaters,DIG!!! LAZARUS DIG!!!,I hear theyre gonna eat our guts,if I had the strength I might pick up my sword,& make some attempt to resist,Nick Cave & The Bad Seeds
Night Of The Lotus Eaters,DIG!!! LAZARUS DIG!!!,if I had the strength I might pick up my sword,& make some attempt to resist,get ready to shield yourself!!!!!!!!!,Nick Cave & The Bad Seeds
Night Of The Lotus Eaters,DIG!!! LAZARUS DIG!!!,& make some attempt to resist,get ready to shield yourself!!!!!!!!!,grab yr sap & yr heaters,Nick Cave & The Bad Seeds
Night Of The Lotus Eaters,DIG!!! LAZARUS DIG!!!,get ready to shield yourself!!!!!!!!!,grab yr sap & yr heaters,get ready to shield yourself!!!!!!!!!,Nick Cave & The Bad Seeds
Night Of The Lotus Eaters,DIG!!! LAZARUS DIG!!!,grab yr sap & yr heaters,get ready to shield yourself!!!!!!!!!,on the night of the lotus eaters,Nick Cave & The Bad Seeds
Night Of The Lotus Eaters,DIG!!! LAZARUS DIG!!!,get ready to shield yourself!!!!!!!!!,on the night of the lotus eaters,mmmmmmmm don’t you love my baby,Nick Cave & The Bad Seeds
Night Of The Lotus Eaters,DIG!!! LAZARUS DIG!!!,on the night of the lotus eaters,mmmmmmmm don’t you love my baby,mmmmmmmm & don’t you love my baby anymore,Nick Cave & The Bad Seeds
Night Of The Lotus Eaters,DIG!!! LAZARUS DIG!!!,mmmmmmmm don’t you love my baby,mmmmmmmm & don’t you love my baby anymore,they gilded my scales/ they fish-bowled me,Nick Cave & The Bad Seeds
Night Of The Lotus Eaters,DIG!!! LAZARUS DIG!!!,mmmmmmmm & don’t you love my baby anymore,they gilded my scales/ they fish-bowled me,& they toured me round the old aquariums,Nick Cave & The Bad Seeds
Night Of The Lotus Eaters,DIG!!! LAZARUS DIG!!!,they gilded my scales/ they fish-bowled me,& they toured me round the old aquariums,they come in their hordes to tap at the glass,Nick Cave & The Bad Seeds
Night Of The Lotus Eaters,DIG!!! LAZARUS DIG!!!,& they toured me round the old aquariums,they come in their hordes to tap at the glass,the philistines and barbarians,Nick Cave & The Bad Seeds
Night Of The Lotus Eaters,DIG!!! LAZARUS DIG!!!,they come in their hordes to tap at the glass,the philistines and barbarians,I like,Nick Cave & The Bad Seeds
Night Of The Lotus Eaters,DIG!!! LAZARUS DIG!!!,the philistines and barbarians,I like,floating,Nick Cave & The Bad Seeds
Night Of The Lotus Eaters,DIG!!! LAZARUS DIG!!!,I like,floating,here (it’s nice),Nick Cave & The Bad Seeds
Night Of The Lotus Eaters,DIG!!! LAZARUS DIG!!!,floating,here (it’s nice),theyve hung seaweed round my hips,Nick Cave & The Bad Seeds
Night Of The Lotus Eaters,DIG!!! LAZARUS DIG!!!,here (it’s nice),theyve hung seaweed round my hips,& I do the,Nick Cave & The Bad Seeds
Night Of The Lotus Eaters,DIG!!! LAZARUS DIG!!!,theyve hung seaweed round my hips,& I do the,<<hula>>,Nick Cave & The Bad Seeds
Night Of The Lotus Eaters,DIG!!! LAZARUS DIG!!!,& I do the,<<hula>>,for the hungry ones,Nick Cave & The Bad Seeds
Night Of The Lotus Eaters,DIG!!! LAZARUS DIG!!!,<<hula>>,for the hungry ones,& the lames all throw me tips,Nick Cave & The Bad Seeds
Night Of The Lotus Eaters,DIG!!! LAZARUS DIG!!!,for the hungry ones,& the lames all throw me tips,get ready to shield yourself!!!!!!!!!,Nick Cave & The Bad Seeds
Night Of The Lotus Eaters,DIG!!! LAZARUS DIG!!!,& the lames all throw me tips,get ready to shield yourself!!!!!!!!!,grab yr sap & yr heaters,Nick Cave & The Bad Seeds
Night Of The Lotus Eaters,DIG!!! LAZARUS DIG!!!,get ready to shield yourself!!!!!!!!!,grab yr sap & yr heaters,get ready to shield yourself!!!!!!!!!,Nick Cave & The Bad Seeds
Night Of The Lotus Eaters,DIG!!! LAZARUS DIG!!!,grab yr sap & yr heaters,get ready to shield yourself!!!!!!!!!,on the night of the lotus eaters,Nick Cave & The Bad Seeds
Night Of The Lotus Eaters,DIG!!! LAZARUS DIG!!!,get ready to shield yourself!!!!!!!!!,on the night of the lotus eaters,mmmmmmmm don’t you love my baby,Nick Cave & The Bad Seeds
Night Of The Lotus Eaters,DIG!!! LAZARUS DIG!!!,on the night of the lotus eaters,mmmmmmmm don’t you love my baby,mmmmmmmm & don’t you love my baby anymore,Nick Cave & The Bad Seeds
Night Of The Lotus Eaters,DIG!!! LAZARUS DIG!!!,mmmmmmmm don’t you love my baby,mmmmmmmm & don’t you love my baby anymore,get ready to shield yourself!!!!!!!!!,Nick Cave & The Bad Seeds
Night Of The Lotus Eaters,DIG!!! LAZARUS DIG!!!,mmmmmmmm & don’t you love my baby anymore,get ready to shield yourself!!!!!!!!!,from our catastrophic leaders,Nick Cave & The Bad Seeds
Night Of The Lotus Eaters,DIG!!! LAZARUS DIG!!!,get ready to shield yourself!!!!!!!!!,from our catastrophic leaders,get ready to shield yourself!!!!!!!!!,Nick Cave & The Bad Seeds
Night Of The Lotus Eaters,DIG!!! LAZARUS DIG!!!,from our catastrophic leaders,get ready to shield yourself!!!!!!!!!,grab yr sap & yr heaters,Nick Cave & The Bad Seeds
Night Of The Lotus Eaters,DIG!!! LAZARUS DIG!!!,get ready to shield yourself!!!!!!!!!,grab yr sap & yr heaters,on the night of the lotus eaters,Nick Cave & The Bad Seeds
Night Of The Lotus Eaters,DIG!!! LAZARUS DIG!!!,grab yr sap & yr heaters,on the night of the lotus eaters,now hit the streets!!!!!!!,Nick Cave & The Bad Seeds
Night Of The Lotus Eaters,DIG!!! LAZARUS DIG!!!,on the night of the lotus eaters,now hit the streets!!!!!!!,Now,Nick Cave & The Bad Seeds
Night Of The Lotus Eaters,DIG!!! LAZARUS DIG!!!,now hit the streets!!!!!!!,Now,HIT,Nick Cave & The Bad Seeds
Night Of The Lotus Eaters,DIG!!! LAZARUS DIG!!!,Now,HIT,the,Nick Cave & The Bad Seeds
Night Of The Lotus Eaters,DIG!!! LAZARUS DIG!!!,HIT,the,streets!!!!!!!!!!!!!!!!!!!!!!!!!!!!,Nick Cave & The Bad Seeds
Night Of The Lotus Eaters,DIG!!! LAZARUS DIG!!!,the,streets!!!!!!!!!!!!!!!!!!!!!!!!!!!!,,Nick Cave & The Bad Seeds
Albert Goes West,DIG!!! LAZARUS DIG!!!,,albert he goes west/ he crossed,the vast indifferent deserts of Arizona,Nick Cave & The Bad Seeds
Albert Goes West,DIG!!! LAZARUS DIG!!!,albert he goes west/ he crossed,the vast indifferent deserts of Arizona,he had a psychotic episode on a dude ranch,Nick Cave & The Bad Seeds
Albert Goes West,DIG!!! LAZARUS DIG!!!,the vast indifferent deserts of Arizona,he had a psychotic episode on a dude ranch,that involved a bottle of ammonia,Nick Cave & The Bad Seeds
Albert Goes West,DIG!!! LAZARUS DIG!!!,he had a psychotic episode on a dude ranch,that involved a bottle of ammonia,henry he went south & lost his way,Nick Cave & The Bad Seeds
Albert Goes West,DIG!!! LAZARUS DIG!!!,that involved a bottle of ammonia,henry he went south & lost his way,deep in the weeping forests of le vulva,Nick Cave & The Bad Seeds
Albert Goes West,DIG!!! LAZARUS DIG!!!,henry he went south & lost his way,deep in the weeping forests of le vulva,he grew so wan/ he grew so sick,Nick Cave & The Bad Seeds
Albert Goes West,DIG!!! LAZARUS DIG!!!,deep in the weeping forests of le vulva,he grew so wan/ he grew so sick,he ended up in a bungalow/ sucking a revolver,Nick Cave & The Bad Seeds
Albert Goes West,DIG!!! LAZARUS DIG!!!,he grew so wan/ he grew so sick,he ended up in a bungalow/ sucking a revolver,the light upon yr rainy streets,Nick Cave & The Bad Seeds
Albert Goes West,DIG!!! LAZARUS DIG!!!,he ended up in a bungalow/ sucking a revolver,the light upon yr rainy streets,offers many reflections,Nick Cave & The Bad Seeds
Albert Goes West,DIG!!! LAZARUS DIG!!!,the light upon yr rainy streets,offers many reflections,& I wont be held responsible,Nick Cave & The Bad Seeds
Albert Goes West,DIG!!! LAZARUS DIG!!!,offers many reflections,& I wont be held responsible,for my actions,Nick Cave & The Bad Seeds
Albert Goes West,DIG!!! LAZARUS DIG!!!,& I wont be held responsible,for my actions,bobby he goes north/ then goes east,Nick Cave & The Bad Seeds
Albert Goes West,DIG!!! LAZARUS DIG!!!,for my actions,bobby he goes north/ then goes east,then over to new Hampshire,Nick Cave & The Bad Seeds
Albert Goes West,DIG!!! LAZARUS DIG!!!,bobby he goes north/ then goes east,then over to new Hampshire,bobby is a cautious man/ he walked into,Nick Cave & The Bad Seeds
Albert Goes West,DIG!!! LAZARUS DIG!!!,then over to new Hampshire,bobby is a cautious man/ he walked into,a Concord dive/ to drink a beer,Nick Cave & The Bad Seeds
Albert Goes West,DIG!!! LAZARUS DIG!!!,bobby is a cautious man/ he walked into,a Concord dive/ to drink a beer,do you wanna dance????!!!!,Nick Cave & The Bad Seeds
Albert Goes West,DIG!!! LAZARUS DIG!!!,a Concord dive/ to drink a beer,do you wanna dance????!!!!,do you wanna move????!!!!,Nick Cave & The Bad Seeds
Albert Goes West,DIG!!! LAZARUS DIG!!!,do you wanna dance????!!!!,do you wanna move????!!!!,do you wanna dance????!!!!,Nick Cave & The Bad Seeds
Albert Goes West,DIG!!! LAZARUS DIG!!!,do you wanna move????!!!!,do you wanna dance????!!!!,do you wanna GROOVE????!!!!,Nick Cave & The Bad Seeds
Albert Goes West,DIG!!! LAZARUS DIG!!!,do you wanna dance????!!!!,do you wanna GROOVE????!!!!,the world is full of,Nick Cave & The Bad Seeds
Albert Goes West,DIG!!! LAZARUS DIG!!!,do you wanna GROOVE????!!!!,the world is full of,endless abstractions,Nick Cave & The Bad Seeds
Albert Goes West,DIG!!! LAZARUS DIG!!!,the world is full of,endless abstractions,& I wont be held responsible,Nick Cave & The Bad Seeds
Albert Goes West,DIG!!! LAZARUS DIG!!!,endless abstractions,& I wont be held responsible,for my actions,Nick Cave & The Bad Seeds
Albert Goes West,DIG!!! LAZARUS DIG!!!,& I wont be held responsible,for my actions,me/ I aint going anywhere,Nick Cave & The Bad Seeds
Albert Goes West,DIG!!! LAZARUS DIG!!!,for my actions,me/ I aint going anywhere,just sit & watch the sun come up/ I like it here!!!,Nick Cave & The Bad Seeds
Albert Goes West,DIG!!! LAZARUS DIG!!!,me/ I aint going anywhere,just sit & watch the sun come up/ I like it here!!!,I watch the people go ticking past/ I go hey hey hey,Nick Cave & The Bad Seeds
Albert Goes West,DIG!!! LAZARUS DIG!!!,just sit & watch the sun come up/ I like it here!!!,I watch the people go ticking past/ I go hey hey hey,you know I gotta say/ I like it here!!!,Nick Cave & The Bad Seeds
Albert Goes West,DIG!!! LAZARUS DIG!!!,I watch the people go ticking past/ I go hey hey hey,you know I gotta say/ I like it here!!!,sha-la-la-la sha la-la-la sha-la-la-la-la-la-la-la!!!,Nick Cave & The Bad Seeds
Albert Goes West,DIG!!! LAZARUS DIG!!!,you know I gotta say/ I like it here!!!,sha-la-la-la sha la-la-la sha-la-la-la-la-la-la-la!!!,sha-la-la-la sha la-la-la sha-la-la-la-la-la-la-la!!!,Nick Cave & The Bad Seeds
Albert Goes West,DIG!!! LAZARUS DIG!!!,sha-la-la-la sha la-la-la sha-la-la-la-la-la-la-la!!!,sha-la-la-la sha la-la-la sha-la-la-la-la-la-la-la!!!,,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,,what we once thought we had we didnt,& what we have now will never be that way again,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,what we once thought we had we didnt,& what we have now will never be that way again,so WE CALL UPON THE AUTHOR TO EXPLAIN!!!,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,& what we have now will never be that way again,so WE CALL UPON THE AUTHOR TO EXPLAIN!!!,doop doop doop doop doop doop doop &tc,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,so WE CALL UPON THE AUTHOR TO EXPLAIN!!!,doop doop doop doop doop doop doop &tc,our myxomatoid kids spraddle the streets,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,doop doop doop doop doop doop doop &tc,our myxomatoid kids spraddle the streets,weve shunned them from the greasy-grind,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,our myxomatoid kids spraddle the streets,weve shunned them from the greasy-grind,(the poor little things),Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,weve shunned them from the greasy-grind,(the poor little things),they look so sad & old,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,(the poor little things),they look so sad & old,as they mount us from behind,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,they look so sad & old,as they mount us from behind,I ask them to desist,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,as they mount us from behind,I ask them to desist,& to,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,I ask them to desist,& to,REFRAIN!!!!!!!!!!!!!!!,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,& to,REFRAIN!!!!!!!!!!!!!!!,then WE CALL UPON THE AUTHOR TO EXPLAIN!!!,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,REFRAIN!!!!!!!!!!!!!!!,then WE CALL UPON THE AUTHOR TO EXPLAIN!!!,doop doop doop doop doop doop doop &tc,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,then WE CALL UPON THE AUTHOR TO EXPLAIN!!!,doop doop doop doop doop doop doop &tc,(rosary clutched in his h&,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,doop doop doop doop doop doop doop &tc,(rosary clutched in his h&,he died w/ tubes up his nose,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,(rosary clutched in his h&,he died w/ tubes up his nose,& a cabal of angels w/ finger cymbals,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,he died w/ tubes up his nose,& a cabal of angels w/ finger cymbals,chanted his name in code),Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,& a cabal of angels w/ finger cymbals,chanted his name in code),we shook our fists at the punishing rain,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,chanted his name in code),we shook our fists at the punishing rain,& WE CALLED UPON THE AUTHOR TO EXPLAIN!!!!!,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,we shook our fists at the punishing rain,& WE CALLED UPON THE AUTHOR TO EXPLAIN!!!!!,doop doop doop doop doop doop doop &tc,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,& WE CALLED UPON THE AUTHOR TO EXPLAIN!!!!!,doop doop doop doop doop doop doop &tc,he said — everything is messed up round here / everything is banal,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,doop doop doop doop doop doop doop &tc,he said — everything is messed up round here / everything is banal,and jejune / there is a planetary conspiracy / against the likes of you,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,he said — everything is messed up round here / everything is banal,and jejune / there is a planetary conspiracy / against the likes of you,& me / in this idiot,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,and jejune / there is a planetary conspiracy / against the likes of you,& me / in this idiot,constituency of the moon—,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,& me / in this idiot,constituency of the moon—,"(well, he knew exactly who to blame!!!!)",Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,constituency of the moon—,"(well, he knew exactly who to blame!!!!)",& WE CALL UPON THE AUTHOR TO EXPLAIN!!!!!,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,"(well, he knew exactly who to blame!!!!)",& WE CALL UPON THE AUTHOR TO EXPLAIN!!!!!,doop doop doop doop doop doop doop &tc,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,& WE CALL UPON THE AUTHOR TO EXPLAIN!!!!!,doop doop doop doop doop doop doop &tc,PROLIX!!!!,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,doop doop doop doop doop doop doop &tc,PROLIX!!!!,PROLIX!!!!,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,PROLIX!!!!,PROLIX!!!!,NOTHING A PAIR OF SCISSORS CAN’T FIX!!!!,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,PROLIX!!!!,NOTHING A PAIR OF SCISSORS CAN’T FIX!!!!,doop doop doop doop doop doop doop &tc,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,NOTHING A PAIR OF SCISSORS CAN’T FIX!!!!,doop doop doop doop doop doop doop &tc,doop doop doop doop doop doop doop &tc,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,doop doop doop doop doop doop doop &tc,doop doop doop doop doop doop doop &tc,I go guruing down the street,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,doop doop doop doop doop doop doop &tc,I go guruing down the street,young people gather round my feet,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,I go guruing down the street,young people gather round my feet,ask me things – but I don’t know where to start,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,young people gather round my feet,ask me things – but I don’t know where to start,they ignite the powder-trail sssssstraight to my father’s heart!!!!!,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,ask me things – but I don’t know where to start,they ignite the powder-trail sssssstraight to my father’s heart!!!!!,& once again,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,they ignite the powder-trail sssssstraight to my father’s heart!!!!!,& once again,I CALL UPON THE AUTHOR TO EXPLAIN!!!!!!!,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,& once again,I CALL UPON THE AUTHOR TO EXPLAIN!!!!!!!,doop doop doop doop doop doop doop &tc,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,I CALL UPON THE AUTHOR TO EXPLAIN!!!!!!!,doop doop doop doop doop doop doop &tc,(we call upon the author to explain),Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,doop doop doop doop doop doop doop &tc,(we call upon the author to explain),who is this great burdensome slavering dog-thing that,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,(we call upon the author to explain),who is this great burdensome slavering dog-thing that,mediocres my every thought???,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,who is this great burdensome slavering dog-thing that,mediocres my every thought???,I feel like a VACUUM CLEANER!!! A COMPLETE SUCKER!!!!,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,mediocres my every thought???,I feel like a VACUUM CLEANER!!! A COMPLETE SUCKER!!!!,(it’s fucked up & he is a fucker!),Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,I feel like a VACUUM CLEANER!!! A COMPLETE SUCKER!!!!,(it’s fucked up & he is a fucker!),but what an enormous & encyclopaedic brain!!!!!!!!!!,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,(it’s fucked up & he is a fucker!),but what an enormous & encyclopaedic brain!!!!!!!!!!,I CALL UPON THE AUTHOR TO EXPLAIN!!!!!!,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,but what an enormous & encyclopaedic brain!!!!!!!!!!,I CALL UPON THE AUTHOR TO EXPLAIN!!!!!!,doop doop doop doop doop doop &tc,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,I CALL UPON THE AUTHOR TO EXPLAIN!!!!!!,doop doop doop doop doop doop &tc,(mmm yeah),Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,doop doop doop doop doop doop &tc,(mmm yeah),doop doop doop doop doop &tc,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,(mmm yeah),doop doop doop doop doop &tc,(we call upon the author to explain) o rampant discrimination/ mass poverty/ third world debt/ infectious,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,doop doop doop doop doop &tc,(we call upon the author to explain) o rampant discrimination/ mass poverty/ third world debt/ infectious,disease/ global inequality and deepening socio-economic divisions—,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,(we call upon the author to explain) o rampant discrimination/ mass poverty/ third world debt/ infectious,disease/ global inequality and deepening socio-economic divisions—,(it does in your brain!!!),Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,disease/ global inequality and deepening socio-economic divisions—,(it does in your brain!!!),WE CALL UPON THE AUTHOR TO EXPLAIN!!!!!!!,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,(it does in your brain!!!),WE CALL UPON THE AUTHOR TO EXPLAIN!!!!!!!,doop doop doop doop doop doop doop &tc,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,WE CALL UPON THE AUTHOR TO EXPLAIN!!!!!!!,doop doop doop doop doop doop doop &tc,now hang on!!! my friend Doug is tapping on the window,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,doop doop doop doop doop doop doop &tc,now hang on!!! my friend Doug is tapping on the window,"(hey Doug, how you been????????????????????)",Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,now hang on!!! my friend Doug is tapping on the window,"(hey Doug, how you been????????????????????)",brings me a book on holocaust poetry,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,"(hey Doug, how you been????????????????????)",brings me a book on holocaust poetry,—–complete with pictures—–,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,brings me a book on holocaust poetry,—–complete with pictures—–,then tells me to get ready for the rain,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,—–complete with pictures—–,then tells me to get ready for the rain,and WE CALL UPON THE AUTHOR TO EXPLAIN!!!!!!!,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,then tells me to get ready for the rain,and WE CALL UPON THE AUTHOR TO EXPLAIN!!!!!!!,doop doop doop doop doop doop doop &tc,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,and WE CALL UPON THE AUTHOR TO EXPLAIN!!!!!!!,doop doop doop doop doop doop doop &tc,PROLIX!!!!,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,doop doop doop doop doop doop doop &tc,PROLIX!!!!,PROLIX!!!!,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,PROLIX!!!!,PROLIX!!!!,SOMETHING A PAIR OF SCISSORS CAN FIX!!!!!!!!,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,PROLIX!!!!,SOMETHING A PAIR OF SCISSORS CAN FIX!!!!!!!!,Bukowski was a jerk!!!!!!!!!!!!!!!!,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,SOMETHING A PAIR OF SCISSORS CAN FIX!!!!!!!!,Bukowski was a jerk!!!!!!!!!!!!!!!!,Berryman was best!!!!!!!!!!!!,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,Bukowski was a jerk!!!!!!!!!!!!!!!!,Berryman was best!!!!!!!!!!!!,he wrote like wet papier mache/ went the Hemming-way/ weirdly,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,Berryman was best!!!!!!!!!!!!,he wrote like wet papier mache/ went the Hemming-way/ weirdly,on wings & with MAXIMUM PAIN!!!,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,he wrote like wet papier mache/ went the Hemming-way/ weirdly,on wings & with MAXIMUM PAIN!!!,WE CALL UPON THE AUTHOR TO EXPLAIN!!!!!,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,on wings & with MAXIMUM PAIN!!!,WE CALL UPON THE AUTHOR TO EXPLAIN!!!!!,doop doop doop doop doop doop doop &tc,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,WE CALL UPON THE AUTHOR TO EXPLAIN!!!!!,doop doop doop doop doop doop doop &tc,(I call upon the author to explain!),Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,doop doop doop doop doop doop doop &tc,(I call upon the author to explain!),down in my bolthole I see they’ve published,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,(I call upon the author to explain!),down in my bolthole I see they’ve published,another volume of unreconstructed rubbish,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,down in my bolthole I see they’ve published,another volume of unreconstructed rubbish,"“the waves, the waves were soldiers moving”",Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,another volume of unreconstructed rubbish,"“the waves, the waves were soldiers moving”",thank you! thank you! thank you! & again!,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,"“the waves, the waves were soldiers moving”",thank you! thank you! thank you! & again!,I CALL UPON THE AUTHOR TO EXPLAIN!!!!!,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,thank you! thank you! thank you! & again!,I CALL UPON THE AUTHOR TO EXPLAIN!!!!!,doop doop doop doop doop doop doop &tc,Nick Cave & The Bad Seeds
We Call Upon The Author,DIG!!! LAZARUS DIG!!!,I CALL UPON THE AUTHOR TO EXPLAIN!!!!!,doop doop doop doop doop doop doop &tc,WE CALL UPON THE AUTHOR TO EXPLAIN!!!,Nick Cave & The Bad Seeds
