song,album,prev,lyric,next,artist,year
Conversion,Wild God,With looks on their faces worse than grief itself,,Now a girl across the street with long dark hair,Nick Cave & The Bad Seeds,2024
Conversion,Wild God,,Now a girl across the street with long dark hair,Knelt among the stones and the mystical flare,Nick Cave & The Bad Seeds,2024
Conversion,Wild God,Now a girl across the street with long dark hair,Knelt among the stones and the mystical flare,And the old god drew her into him like a flame,Nick Cave & The Bad Seeds,2024
Conversion,Wild God,Knelt among the stones and the mystical flare,And the old god drew her into him like a flame,And I’ve never seen you so beautiful as that again,Nick Cave & The Bad Seeds,2024
Conversion,Wild God,And the old god drew her into him like a flame,And I’ve never seen you so beautiful as that again,,Nick Cave & The Bad Seeds,2024
Conversion,Wild God,And I’ve never seen you so beautiful as that again,,Touched by the spirit and touched by the flame,Nick Cave & The Bad Seeds,2024
Conversion,Wild God,,Touched by the spirit and touched by the flame,Touched by the spirit and touched by the flame,Nick Cave & The Bad Seeds,2024
Conversion,Wild God,Touched by the spirit and touched by the flame,Touched by the spirit and touched by the flame,I never ever saw you so beautiful as that again,Nick Cave & The Bad Seeds,2024
Conversion,Wild God,Touched by the spirit and touched by the flame,I never ever saw you so beautiful as that again,Touched by the spirit and touched by the flame,Nick Cave & The Bad Seeds,2024
Conversion,Wild God,I never ever saw you so beautiful as that again,Touched by the spirit and touched by the flame,I’ve never ever seen you so beautiful as that again,Nick Cave & The Bad Seeds,2024
Conversion,Wild God,Touched by the spirit and touched by the flame,I’ve never ever seen you so beautiful as that again,Touched by the spirit and touched by the flame,Nick Cave & The Bad Seeds,2024
Conversion,Wild God,I’ve never ever seen you so beautiful as that again,Touched by the spirit and touched by the flame,I never ever really ever saw you so beautiful again,Nick Cave & The Bad Seeds,2024
Conversion,Wild God,Touched by the spirit and touched by the flame,I never ever really ever saw you so beautiful again,"Not like that again, not that again!",Nick Cave & The Bad Seeds,2024
Conversion,Wild God,I never ever really ever saw you so beautiful again,"Not like that again, not that again!",These voices they never ever stopped again,Nick Cave & The Bad Seeds,2024
Conversion,Wild God,"Not like that again, not that again!",These voices they never ever stopped again,They never stopped again! I was touched by the flame!,Nick Cave & The Bad Seeds,2024
Conversion,Wild God,These voices they never ever stopped again,They never stopped again! I was touched by the flame!,I never really ever hurt again! Never hurt again!,Nick Cave & The Bad Seeds,2024
Conversion,Wild God,They never stopped again! I was touched by the flame!,I never really ever hurt again! Never hurt again!,Not even by ordinary pain! Not even by ordinary pain!,Nick Cave & The Bad Seeds,2024
Conversion,Wild God,I never really ever hurt again! Never hurt again!,Not even by ordinary pain! Not even by ordinary pain!,I never ever really hurt again! Oh hurt again!,Nick Cave & The Bad Seeds,2024
Conversion,Wild God,Not even by ordinary pain! Not even by ordinary pain!,I never ever really hurt again! Oh hurt again!,Oh hurt again!,Nick Cave & The Bad Seeds,2024
Conversion,Wild God,I never ever really hurt again! Oh hurt again!,Oh hurt again!,"You’re beautiful! You’re beautiful, again! You’re beautiful! You’re beautiful! You’re beautiful! You’re beautiful!",Nick Cave & The Bad Seeds,2024
Conversion,Wild God,Oh hurt again!,"You’re beautiful! You’re beautiful, again! You’re beautiful! You’re beautiful! You’re beautiful! You’re beautiful!",Stop! Stop! Stop! Stop! You’re beautiful!,Nick Cave & The Bad Seeds,2024
Conversion,Wild God,"You’re beautiful! You’re beautiful, again! You’re beautiful! You’re beautiful! You’re beautiful! You’re beautiful!",Stop! Stop! Stop! Stop! You’re beautiful!,You’re beautiful! You’re beautiful again!,Nick Cave & The Bad Seeds,2024
Conversion,Wild God,Stop! Stop! Stop! Stop! You’re beautiful!,You’re beautiful! You’re beautiful again!,"Oh, touched by the flame!",Nick Cave & The Bad Seeds,2024
Conversion,Wild God,You’re beautiful! You’re beautiful again!,"Oh, touched by the flame!",,Nick Cave & The Bad Seeds,2024
Cinammon Horses,Wild God,,I told my friends that life was sweet,I told my friends that life was very sweet,Nick Cave & The Bad Seeds,2024
Cinammon Horses,Wild God,I told my friends that life was sweet,I told my friends that life was very sweet,And the cinnamon horses,Nick Cave & The Bad Seeds,2024
Cinammon Horses,Wild God,I told my friends that life was very sweet,And the cinnamon horses,In the turpentine trees,Nick Cave & The Bad Seeds,2024
Cinammon Horses,Wild God,And the cinnamon horses,In the turpentine trees,,Nick Cave & The Bad Seeds,2024
Cinammon Horses,Wild God,In the turpentine trees,,I told my friends some things were good,Nick Cave & The Bad Seeds,2024
Cinammon Horses,Wild God,,I told my friends some things were good,That love would endure if it could,Nick Cave & The Bad Seeds,2024
Cinammon Horses,Wild God,I told my friends some things were good,That love would endure if it could,And the cinnamon horses,Nick Cave & The Bad Seeds,2024
Cinammon Horses,Wild God,That love would endure if it could,And the cinnamon horses,Stroll through the castle ruins,Nick Cave & The Bad Seeds,2024
Cinammon Horses,Wild God,And the cinnamon horses,Stroll through the castle ruins,,Nick Cave & The Bad Seeds,2024
Cinammon Horses,Wild God,Stroll through the castle ruins,,I said we can’t love someone,Nick Cave & The Bad Seeds,2024
Cinammon Horses,Wild God,,I said we can’t love someone,Without hurting someone,Nick Cave & The Bad Seeds,2024
Cinammon Horses,Wild God,I said we can’t love someone,Without hurting someone,And a dozen white vampires,Nick Cave & The Bad Seeds,2024
Cinammon Horses,Wild God,Without hurting someone,And a dozen white vampires,Under a strawberry moon,Nick Cave & The Bad Seeds,2024
Cinammon Horses,Wild God,And a dozen white vampires,Under a strawberry moon,,Nick Cave & The Bad Seeds,2024
Cinammon Horses,Wild God,Under a strawberry moon,,You said that,Nick Cave & The Bad Seeds,2024
Cinammon Horses,Wild God,,You said that,You said that,Nick Cave & The Bad Seeds,2024
Cinammon Horses,Wild God,You said that,You said that,You said that oooh,Nick Cave & The Bad Seeds,2024
Cinammon Horses,Wild God,You said that,You said that oooh,,Nick Cave & The Bad Seeds,2024
Cinammon Horses,Wild God,You said that oooh,,You said that,Nick Cave & The Bad Seeds,2024
Cinammon Horses,Wild God,,You said that,You said that,Nick Cave & The Bad Seeds,2024
Cinammon Horses,Wild God,You said that,You said that,Under a strawberry moon,Nick Cave & The Bad Seeds,2024
Cinammon Horses,Wild God,You said that,Under a strawberry moon,,Nick Cave & The Bad Seeds,2024
Cinammon Horses,Wild God,Under a strawberry moon,,Because love asks for nothing,Nick Cave & The Bad Seeds,2024
Cinammon Horses,Wild God,,Because love asks for nothing,But love costs everything,Nick Cave & The Bad Seeds,2024
Cinammon Horses,Wild God,Because love asks for nothing,But love costs everything,And the cinnamon horses,Nick Cave & The Bad Seeds,2024
Cinammon Horses,Wild God,But love costs everything,And the cinnamon horses,Dance beneath a strawberry moon,Nick Cave & The Bad Seeds,2024
Cinammon Horses,Wild God,And the cinnamon horses,Dance beneath a strawberry moon,,Nick Cave & The Bad Seeds,2024
Cinammon Horses,Wild God,Dance beneath a strawberry moon,,I said we should not hurt one another,Nick Cave & The Bad Seeds,2024
Cinammon Horses,Wild God,,I said we should not hurt one another,Still we hurt one another,Nick Cave & The Bad Seeds,2024
Cinammon Horses,Wild God,I said we should not hurt one another,Still we hurt one another,And a dozen white vampires,Nick Cave & The Bad Seeds,2024
Cinammon Horses,Wild God,Still we hurt one another,And a dozen white vampires,Sun themselves in the castle ruins,Nick Cave & The Bad Seeds,2024
Cinammon Horses,Wild God,And a dozen white vampires,Sun themselves in the castle ruins,,Nick Cave & The Bad Seeds,2024
Cinammon Horses,Wild God,Sun themselves in the castle ruins,,You said that,Nick Cave & The Bad Seeds,2024
Cinammon Horses,Wild God,,You said that,You said that,Nick Cave & The Bad Seeds,2024
Cinammon Horses,Wild God,You said that,You said that,You said that oooh,Nick Cave & The Bad Seeds,2024
Cinammon Horses,Wild God,You said that,You said that oooh,,Nick Cave & The Bad Seeds,2024
Cinammon Horses,Wild God,You said that oooh,,I told my friends that life was sweet,Nick Cave & The Bad Seeds,2024
Cinammon Horses,Wild God,,I told my friends that life was sweet,I told my friends that life was very sweet,Nick Cave & The Bad Seeds,2024
Cinammon Horses,Wild God,I told my friends that life was sweet,I told my friends that life was very sweet,,Nick Cave & The Bad Seeds,2024
Cinammon Horses,Wild God,I told my friends that life was very sweet,,You said that,Nick Cave & The Bad Seeds,2024
Cinammon Horses,Wild God,,You said that,You said that,Nick Cave & The Bad Seeds,2024
Cinammon Horses,Wild God,You said that,You said that,In the castle ruins,Nick Cave & The Bad Seeds,2024
Cinammon Horses,Wild God,You said that,In the castle ruins,,Nick Cave & The Bad Seeds,2024
Cinammon Horses,Wild God,In the castle ruins,,I told my friends that life was  good,Nick Cave & The Bad Seeds,2024
Cinammon Horses,Wild God,,I told my friends that life was  good,That love would endure if it could,Nick Cave & The Bad Seeds,2024
Cinammon Horses,Wild God,I told my friends that life was  good,That love would endure if it could,,Nick Cave & The Bad Seeds,2024
Cinammon Horses,Wild God,That love would endure if it could,,You said that,Nick Cave & The Bad Seeds,2024
Cinammon Horses,Wild God,,You said that,You said that,Nick Cave & The Bad Seeds,2024
Cinammon Horses,Wild God,You said that,You said that,You said that ooh,Nick Cave & The Bad Seeds,2024
Cinammon Horses,Wild God,You said that,You said that ooh,,Nick Cave & The Bad Seeds,2024
Long Dark Night,Wild God,,"I was long inside a dream, I could not get loose","I will tell you of it, although there is little use",Nick Cave & The Bad Seeds,2024
Long Dark Night,Wild God,"I was long inside a dream, I could not get loose","I will tell you of it, although there is little use",To tell a dream when dreaming is all you ever do,Nick Cave & The Bad Seeds,2024
Long Dark Night,Wild God,"I will tell you of it, although there is little use",To tell a dream when dreaming is all you ever do,,Nick Cave & The Bad Seeds,2024
Long Dark Night,Wild God,To tell a dream when dreaming is all you ever do,,"But things were not so good, I can’t make light of it",Nick Cave & The Bad Seeds,2024
Long Dark Night,Wild God,,"But things were not so good, I can’t make light of it","My poor soul, it was having a dark night of it",Nick Cave & The Bad Seeds,2024
Long Dark Night,Wild God,"But things were not so good, I can’t make light of it","My poor soul, it was having a dark night of it","A long night, a week, maybe a year",Nick Cave & The Bad Seeds,2024
Long Dark Night,Wild God,"My poor soul, it was having a dark night of it","A long night, a week, maybe a year",,Nick Cave & The Bad Seeds,2024
Long Dark Night,Wild God,"A long night, a week, maybe a year",,Maybe a long dark night is coming down,Nick Cave & The Bad Seeds,2024
Long Dark Night,Wild God,,Maybe a long dark night is coming down,Maybe a long dark night is coming down,Nick Cave & The Bad Seeds,2024
Long Dark Night,Wild God,Maybe a long dark night is coming down,Maybe a long dark night is coming down,,Nick Cave & The Bad Seeds,2024
Long Dark Night,Wild God,Maybe a long dark night is coming down,,Through the door of my dream burst,Nick Cave & The Bad Seeds,2024
Long Dark Night,Wild God,,Through the door of my dream burst,"No zombie, no ogre, no devil there",Nick Cave & The Bad Seeds,2024
Long Dark Night,Wild God,Through the door of my dream burst,"No zombie, no ogre, no devil there",But a flying man with long trailing hair,Nick Cave & The Bad Seeds,2024
Long Dark Night,Wild God,"No zombie, no ogre, no devil there",But a flying man with long trailing hair,,Nick Cave & The Bad Seeds,2024
Long Dark Night,Wild God,But a flying man with long trailing hair,,Who perched upon the iron rail of my bed,Nick Cave & The Bad Seeds,2024
Long Dark Night,Wild God,,Who perched upon the iron rail of my bed,"Oh Lord, combing his long white hair",Nick Cave & The Bad Seeds,2024
Long Dark Night,Wild God,Who perched upon the iron rail of my bed,"Oh Lord, combing his long white hair",And saying my name. How could he know,Nick Cave & The Bad Seeds,2024
Long Dark Night,Wild God,"Oh Lord, combing his long white hair",And saying my name. How could he know,When I did not even know my name?,Nick Cave & The Bad Seeds,2024
Long Dark Night,Wild God,And saying my name. How could he know,When I did not even know my name?,,Nick Cave & The Bad Seeds,2024
Long Dark Night,Wild God,When I did not even know my name?,,Maybe a long dark night is coming down,Nick Cave & The Bad Seeds,2024
Long Dark Night,Wild God,,Maybe a long dark night is coming down,"Maybe a long dark night, my precious one",Nick Cave & The Bad Seeds,2024
Long Dark Night,Wild God,Maybe a long dark night is coming down,"Maybe a long dark night, my precious one",Maybe a long dark night is rolling around my eyes,Nick Cave & The Bad Seeds,2024
Long Dark Night,Wild God,"Maybe a long dark night, my precious one",Maybe a long dark night is rolling around my eyes,Oh Lord,Nick Cave & The Bad Seeds,2024
Long Dark Night,Wild God,Maybe a long dark night is rolling around my eyes,Oh Lord,,Nick Cave & The Bad Seeds,2024
Long Dark Night,Wild God,Oh Lord,,The man who took me to be from elsewhere,Nick Cave & The Bad Seeds,2024
Long Dark Night,Wild God,,The man who took me to be from elsewhere,When I too inhabited the earthly sphere,Nick Cave & The Bad Seeds,2024
Long Dark Night,Wild God,The man who took me to be from elsewhere,When I too inhabited the earthly sphere,Lent down and struck me with his long trailing hair,Nick Cave & The Bad Seeds,2024
Long Dark Night,Wild God,When I too inhabited the earthly sphere,Lent down and struck me with his long trailing hair,,Nick Cave & The Bad Seeds,2024
Long Dark Night,Wild God,Lent down and struck me with his long trailing hair,,Maybe a long dark night is coming down,Nick Cave & The Bad Seeds,2024
Long Dark Night,Wild God,,Maybe a long dark night is coming down,"Maybe a long dark night, my precious one",Nick Cave & The Bad Seeds,2024
Long Dark Night,Wild God,Maybe a long dark night is coming down,"Maybe a long dark night, my precious one",Maybe a long dark night is rolling around my head,Nick Cave & The Bad Seeds,2024
Long Dark Night,Wild God,"Maybe a long dark night, my precious one",Maybe a long dark night is rolling around my head,Oh Lord,Nick Cave & The Bad Seeds,2024
Long Dark Night,Wild God,Maybe a long dark night is rolling around my head,Oh Lord,,Nick Cave & The Bad Seeds,2024
O Wow O Wow (How Wonderful She Is),Wild God,,For Anita Lane,,Nick Cave & The Bad Seeds,2024
O Wow O Wow (How Wonderful She Is),Wild God,For Anita Lane,,She rises in advance of her panties,Nick Cave & The Bad Seeds,2024
O Wow O Wow (How Wonderful She Is),Wild God,,She rises in advance of her panties,I can confirm that God actually exists,Nick Cave & The Bad Seeds,2024
O Wow O Wow (How Wonderful She Is),Wild God,She rises in advance of her panties,I can confirm that God actually exists,She turns and smiles but never ever scantily,Nick Cave & The Bad Seeds,2024
O Wow O Wow (How Wonderful She Is),Wild God,I can confirm that God actually exists,She turns and smiles but never ever scantily,O wow o wow how wonderful she is,Nick Cave & The Bad Seeds,2024
O Wow O Wow (How Wonderful She Is),Wild God,She turns and smiles but never ever scantily,O wow o wow how wonderful she is,,Nick Cave & The Bad Seeds,2024
O Wow O Wow (How Wonderful She Is),Wild God,O wow o wow how wonderful she is,,"Well, the horses have kicked down the stable",Nick Cave & The Bad Seeds,2024
O Wow O Wow (How Wonderful She Is),Wild God,,"Well, the horses have kicked down the stable",And the rabbits have put carrots in their ears,Nick Cave & The Bad Seeds,2024
O Wow O Wow (How Wonderful She Is),Wild God,"Well, the horses have kicked down the stable",And the rabbits have put carrots in their ears,And her coloured crayons dance upon the table,Nick Cave & The Bad Seeds,2024
O Wow O Wow (How Wonderful She Is),Wild God,And the rabbits have put carrots in their ears,And her coloured crayons dance upon the table,O wow o wow how wonderful she feels,Nick Cave & The Bad Seeds,2024
O Wow O Wow (How Wonderful She Is),Wild God,And her coloured crayons dance upon the table,O wow o wow how wonderful she feels,,Nick Cave & The Bad Seeds,2024
O Wow O Wow (How Wonderful She Is),Wild God,O wow o wow how wonderful she feels,,The country doctor whistles across the meadow,Nick Cave & The Bad Seeds,2024
O Wow O Wow (How Wonderful She Is),Wild God,,The country doctor whistles across the meadow,The schoolboy he hops up and says gee whiz!,Nick Cave & The Bad Seeds,2024
O Wow O Wow (How Wonderful She Is),Wild God,The country doctor whistles across the meadow,The schoolboy he hops up and says gee whiz!,The dogs they are all barking at their shadows,Nick Cave & The Bad Seeds,2024
O Wow O Wow (How Wonderful She Is),Wild God,The schoolboy he hops up and says gee whiz!,The dogs they are all barking at their shadows,O wow o wow how wonderful she is,Nick Cave & The Bad Seeds,2024
O Wow O Wow (How Wonderful She Is),Wild God,The dogs they are all barking at their shadows,O wow o wow how wonderful she is,,Nick Cave & The Bad Seeds,2024
O Wow O Wow (How Wonderful She Is),Wild God,O wow o wow how wonderful she is,,O wow o wow o nothing could compare,Nick Cave & The Bad Seeds,2024
O Wow O Wow (How Wonderful She Is),Wild God,,O wow o wow o nothing could compare,"Her friends, now dead, their spectral chins all nod",Nick Cave & The Bad Seeds,2024
O Wow O Wow (How Wonderful She Is),Wild God,O wow o wow o nothing could compare,"Her friends, now dead, their spectral chins all nod",And they braid a band of violets through her hair,Nick Cave & The Bad Seeds,2024
O Wow O Wow (How Wonderful She Is),Wild God,"Her friends, now dead, their spectral chins all nod",And they braid a band of violets through her hair,O wow o wow how wonderful she was,Nick Cave & The Bad Seeds,2024
O Wow O Wow (How Wonderful She Is),Wild God,And they braid a band of violets through her hair,O wow o wow how wonderful she was,How wonderful she is,Nick Cave & The Bad Seeds,2024
O Wow O Wow (How Wonderful She Is),Wild God,O wow o wow how wonderful she was,How wonderful she is,,Nick Cave & The Bad Seeds,2024
O Wow O Wow (How Wonderful She Is),Wild God,How wonderful she is,,"Do you remember we used to really, really have fun? We’d be just by ourselves, mucking around, really relaxed, not under pressure. I guess that’s how we make up songs! I remember we were in bed and we imagined someone upstairs. I don’t even know if we heard footsteps or imagined someone upstairs, then imagined the story. That was in that little place opposite Brixton Prison. I didn’t even really realise that everyone wasn’t like that. We tried to write a contract of love, but we only got as far as doing the border. There was never any words in it, which I thought said more than anything else.",Nick Cave & The Bad Seeds,2024
O Wow O Wow (How Wonderful She Is),Wild God,,"Do you remember we used to really, really have fun? We’d be just by ourselves, mucking around, really relaxed, not under pressure. I guess that’s how we make up songs! I remember we were in bed and we imagined someone upstairs. I don’t even know if we heard footsteps or imagined someone upstairs, then imagined the story. That was in that little place opposite Brixton Prison. I didn’t even really realise that everyone wasn’t like that. We tried to write a contract of love, but we only got as far as doing the border. There was never any words in it, which I thought said more than anything else.",,Nick Cave & The Bad Seeds,2024
As the Waters Cover the Sea,Wild God,,She sits at the window,Her hands folded on her sleeping lap,Nick Cave & The Bad Seeds,2024
As the Waters Cover the Sea,Wild God,She sits at the window,Her hands folded on her sleeping lap,As He steps from the tomb,Nick Cave & The Bad Seeds,2024
As the Waters Cover the Sea,Wild God,Her hands folded on her sleeping lap,As He steps from the tomb,In His rags and His wounds,Nick Cave & The Bad Seeds,2024
As the Waters Cover the Sea,Wild God,As He steps from the tomb,In His rags and His wounds,Into the yellow light that streams,Nick Cave & The Bad Seeds,2024
As the Waters Cover the Sea,Wild God,In His rags and His wounds,Into the yellow light that streams,"Through the window, He brings",Nick Cave & The Bad Seeds,2024
As the Waters Cover the Sea,Wild God,Into the yellow light that streams,"Through the window, He brings",Peace and good tidings to the land,Nick Cave & The Bad Seeds,2024
As the Waters Cover the Sea,Wild God,"Through the window, He brings",Peace and good tidings to the land,Peace and good tidings to the land,Nick Cave & The Bad Seeds,2024
As the Waters Cover the Sea,Wild God,Peace and good tidings to the land,Peace and good tidings to the land,And as the waters cover the sea,Nick Cave & The Bad Seeds,2024
As the Waters Cover the Sea,Wild God,Peace and good tidings to the land,And as the waters cover the sea,And as you wake and turn to me,Nick Cave & The Bad Seeds,2024
As the Waters Cover the Sea,Wild God,And as the waters cover the sea,And as you wake and turn to me,Peace and good tidings He will bring,Nick Cave & The Bad Seeds,2024
As the Waters Cover the Sea,Wild God,And as you wake and turn to me,Peace and good tidings He will bring,Good tidings to all things,Nick Cave & The Bad Seeds,2024
As the Waters Cover the Sea,Wild God,Peace and good tidings He will bring,Good tidings to all things,,Nick Cave & The Bad Seeds,2024
